1619565400.4040945,1619565400.414448,
1619565400.4144788,1619565400.4300442,
1619565400.4300604,1619565400.4326627,
1619565400.4326744,1619565400.4391906,
1619565400.4392264,1619565400.446387,
1619565400.446408,1619565400.448767,
1619565400.4487808,1619565400.4642394,
1619565400.4642603,1619565400.47082,
1619565400.4708493,1619565400.472777,
1619565400.4727905,1619565400.48258,
1619565400.4826033,1619565400.4881027,
1619565400.488113,1619565400.4918847,
1619565400.4918978,1619565400.504905,
1619565400.5049162,1619565400.5089614,
1619565400.5089717,1619565400.510764,
1619565400.5107763,1619565400.5236995,
1619565400.5237112,1619565400.5344784,
1619565400.5344882,1619565400.536976,
1619565400.536986,1619565400.5385478,
1619565400.5385582,1619565400.5432281,
1619565400.54326,1619565400.5526264,
1619565400.552639,1619565400.5545695,
1619565400.5545805,1619565400.5568914,
1619565400.5569155,1619565400.569988,
1619565400.5699985,1619565400.574586,
1619565400.5746036,1619565400.5780585,
1619565400.5780683,1619565400.5798833,
1619565400.579892,1619565400.5839732,
1619565400.5839868,1619565400.5863538,
1619565400.586363,1619565400.5926929,
1619565400.5927022,1619565400.5973823,
1619565400.597391,1619565400.6080434,
1619565400.6080694,1619565400.6151586,
1619565400.6151693,1619565400.618125,
1619565400.6181355,1619565400.624759,
1619565400.6247792,1619565400.6306276,
1619565400.6306367,1619565400.6325934,
1619565400.6326025,1619565400.6386,
1619565400.638615,1619565400.6405313,
1619565400.6405425,1619565400.6464496,
1619565400.6464624,1619565400.6565228,
1619565400.6565404,1619565400.6599932,
1619565400.6600049,1619565400.667098,
1619565400.667108,1619565400.6733105,
1619565400.6733215,1619565400.6757133,
1619565400.675725,1619565400.6830082,
1619565400.6830177,1619565400.6856863,
1619565400.6856945,1619565400.687922,
1619565400.6879299,1619565400.6902719,
1619565400.690281,1619565400.6921406,
1619565400.6921499,1619565400.703963,
1619565400.7039735,1619565400.7062614,
1619565400.7062783,1619565400.7086594,
1619565400.7086756,1619565400.7107189,
1619565400.7107286,1619565400.722376,
1619565400.7223892,1619565400.7244732,
1619565400.7244844,1619565400.728401,
1619565400.728411,1619565400.735657,
1619565400.7356653,1619565400.7380629,
1619565400.7380724,1619565400.742838,
1619565400.7428572,1619565400.7579043,
1619565400.7579143,1619565400.761549,
1619565400.7615626,1619565400.7663414,
1619565400.7663524,1619565400.770151,
1619565400.7701614,1619565400.7733197,
1619565400.773334,1619565400.7753234,
1619565400.775335,1619565400.7771776,
1619565400.7771876,1619565400.7876127,
1619565400.787623,1619565400.7907264,
1619565400.790736,1619565400.7956226,
1619565400.7956321,1619565400.7972636,
1619565400.797274,1619565400.8036594,
1619565400.8036685,1619565400.8097203,
1619565400.8097417,1619565400.8216562,
1619565400.821666,1619565400.825426,
1619565400.825449,1619565400.8279321,
1619565400.827945,1619565400.8350544,
1619565400.8350642,1619565400.838662,
1619565400.8386757,1619565400.844675,
1619565400.844694,1619565400.851343,
1619565400.8513515,1619565400.8543806,
1619565400.85439,1619565400.8580992,
1619565400.85811,1619565400.864153,
1619565400.864161,1619565400.8659456,
1619565400.8659532,1619565400.8759365,
1619565400.8759496,1619565400.8778005,
1619565400.8778112,1619565400.8826783,
1619565400.88269,1619565400.8865645,
1619565400.8865736,1619565400.8905675,
1619565400.8905818,1619565400.89544,
1619565400.8954558,1619565400.902841,
1619565400.9028513,1619565400.9080257,
1619565400.908039,1619565400.9101849,
1619565400.910201,1619565400.9162233,
1619565400.9162326,1619565400.9296758,
1619565400.9296966,1619565400.9322884,
1619565400.9322975,1619565400.9403908,
1619565400.9404383,1619565400.963895,
1619565400.9639137,1619565400.966511,
1619565400.9665246,1619565400.9695306,
1619565400.9695432,1619565400.9715166,
1619565400.9715385,1619565400.9732668,
1619565400.9732785,1619565400.9762468,
1619565400.9762552,1619565400.979948,
1619565400.9799566,1619565400.9822161,
1619565400.98223,1619565400.9839752,
1619565400.983986,1619565400.9885464,
1619565400.988555,1619565400.9938393,
1619565400.993849,1619565400.995772,
1619565400.9957805,1619565400.9976819,
1619565400.997692,1619565401.016704,
1619565401.0167177,1619565401.0201566,
1619565401.0201693,1619565401.0223303,
1619565401.0223453,1619565401.0244942,
1619565401.0245035,1619565401.027119,
1619565401.0271308,1619565401.0357301,
1619565401.0357397,1619565401.04368,
1619565401.0436935,1619565401.045675,
1619565401.0456839,1619565401.0475125,
1619565401.0475216,1619565401.0494902,
1619565401.0495005,1619565401.0565455,
1619565401.0565546,1619565401.0591106,
1619565401.0591195,1619565401.0713558,
1619565401.0713682,1619565401.084217,
1619565401.084292,1619565401.086804,
1619565401.0868165,1619565401.0886781,
1619565401.0886898,1619565401.0905683,
1619565401.0905802,1619565401.0997107,
1619565401.0997305,1619565401.1022449,
1619565401.1022556,1619565401.105238,
1619565401.1052928,1619565401.1158419,
1619565401.115852,1619565401.1187189,
1619565401.118734,1619565401.1208482,
1619565401.12086,1619565401.134558,
1619565401.1345687,1619565401.1382132,
1619565401.1382287,1619565401.1426759,
1619565401.1426957,1619565401.1511269,
1619565401.1511388,1619565401.155034,
1619565401.1550434,1619565401.1583269,
1619565401.1583445,1619565401.1637921,
1619565401.163802,1619565401.1667132,
1619565401.1667254,1619565401.1684506,
1619565401.168461,1619565401.1715832,
1619565401.1715925,1619565401.1788018,
1619565401.178811,1619565401.1913607,
1619565401.191383,1619565401.2097828,
1619565401.2097967,1619565401.2124276,
1619565401.2124398,1619565401.218333,
1619565401.2183487,1619565401.2227528,
1619565401.2227778,1619565401.2276545,
1619565401.227666,1619565401.2321653,
1619565401.2321987,1619565401.2493048,
1619565401.2493267,1619565401.2546782,
1619565401.2547,1619565401.256635,
1619565401.2566526,1619565401.2592626,
1619565401.2592773,1619565401.2614205,
1619565401.2614312,1619565401.2709806,
1619565401.2709963,1619565401.27398,
1619565401.2739897,1619565401.2798882,
1619565401.2799027,1619565401.2878516,
1619565401.287864,1619565401.2917202,
1619565401.2917295,1619565401.295578,
1619565401.2955918,1619565401.297253,
1619565401.2972627,1619565401.311833,
1619565401.3118434,1619565401.3225913,
1619565401.3226383,1619565401.3304071,
1619565401.330424,1619565401.3324418,
1619565401.3324544,1619565401.3431365,
1619565401.343147,1619565401.3452957,
1619565401.345306,1619565401.353428,
1619565401.3534434,1619565401.356252,
1619565401.3562632,1619565401.359825,
1619565401.3598378,1619565401.3617823,
1619565401.3617923,1619565401.3778396,
1619565401.3778493,1619565401.3804386,
1619565401.3804488,1619565401.3863328,
1619565401.3863437,1619565401.3925438,
1619565401.3925555,1619565401.4019012,
1619565401.401918,1619565401.4037201,
1619565401.4037304,1619565401.4144838,
1619565401.4144967,1619565401.4164147,
1619565401.416426,1619565401.4197896,
1619565401.419806,1619565401.4341767,
1619565401.434191,1619565401.4394863,
1619565401.4396048,1619565401.4418712,
1619565401.4418862,1619565401.4437943,
1619565401.4438028,1619565401.4524798,
1619565401.4524908,1619565401.4630024,
1619565401.4630184,1619565401.4662445,
1619565401.4662552,1619565401.4681537,
1619565401.4681633,1619565401.47429,
1619565401.4743094,1619565401.4793508,
1619565401.4793696,1619565401.4857333,
1619565401.4862661,1619565401.498478,
1619565401.4984906,1619565401.5027704,
1619565401.5027885,1619565401.5057456,
1619565401.5057635,1619565401.5087776,
1619565401.5087924,1619565401.5199525,
1619565401.519967,1619565401.5220006,
1619565401.522018,1619565401.5340102,
1619565401.5340257,1619565401.5364478,
1619565401.5364618,1619565401.542267,
1619565401.5422843,1619565401.5454104,
1619565401.5454206,1619565401.560087,
1619565401.56011,1619565401.5733612,
1619565401.5733821,1619565401.5764444,
1619565401.5764697,1619565401.5784798,
1619565401.5784917,1619565401.5823486,
1619565401.5823672,1619565401.5862882,
1619565401.5862975,1619565401.591314,
1619565401.591328,1619565401.5952086,
1619565401.5952184,1619565401.5970716,
1619565401.5970848,1619565401.60422,
1619565401.60424,1619565401.6080883,
1619565401.6081946,1619565401.6175225,
1619565401.617533,1619565401.619353,
1619565401.6193624,1619565401.6252916,
1619565401.6253152,1619565401.6345837,
1619565401.6345954,1619565401.6374614,
1619565401.6374946,1619565401.6462529,
1619565401.646272,1619565401.656317,
1619565401.6563318,1619565401.6631124,
1619565401.663131,1619565401.665406,
1619565401.6654174,1619565401.6671515,
1619565401.6671605,1619565401.6810153,
1619565401.681029,1619565401.6877556,
1619565401.6877766,1619565401.6911585,
1619565401.691171,1619565401.6987045,
1619565401.698722,1619565401.7026045,
1619565401.7026227,1619565401.7074132,
1619565401.7074237,1619565401.7125099,
1619565401.7125225,1619565401.7196627,
1619565401.7196739,1619565401.7263787,
1619565401.7263954,1619565401.7287295,
1619565401.7287397,1619565401.7359998,
1619565401.7360125,1619565401.7463748,
1619565401.7463858,1619565401.7494605,
1619565401.7494707,1619565401.752167,
1619565401.7521777,1619565401.7541285,
1619565401.754139,1619565401.7565286,
1619565401.7565663,1619565401.7607076,
1619565401.7607217,1619565401.7707574,
1619565401.770769,1619565401.7727704,
1619565401.772783,1619565401.7767174,
1619565401.7767344,1619565401.784421,
1619565401.7844348,1619565401.7863836,
1619565401.786393,1619565401.7902756,
1619565401.7902865,1619565401.7990346,
1619565401.7990773,1619565401.8140872,
1619565401.8140988,1619565401.818711,
1619565401.8187282,1619565401.8206716,
1619565401.8206832,1619565401.8228633,
1619565401.8229167,1619565401.827636,
1619565401.8276467,1619565401.8402524,
1619565401.840264,1619565401.8464222,
1619565401.8464396,1619565401.8535383,
1619565401.8535488,1619565401.8567245,
1619565401.8567386,1619565401.8605492,
1619565401.8605583,1619565401.8679616,
1619565401.8680668,1619565401.8859973,
1619565401.8860142,1619565401.8892684,
1619565401.8892827,1619565401.891725,
1619565401.891735,1619565401.899544,
1619565401.8995578,1619565401.9074295,
1619565401.9074423,1619565401.9116483,
1619565401.9116673,1619565401.916487,
1619565401.9164958,1619565401.9189777,
1619565401.9189873,1619565401.9220288,
1619565401.9220383,1619565401.9239144,
1619565401.9239244,1619565401.9365923,
1619565401.9366043,1619565401.9387567,
1619565401.938774,1619565401.940577,
1619565401.9405923,1619565401.9425035,
1619565401.9425144,1619565401.9586036,
1619565401.9586134,1619565401.9621394,
1619565401.9621503,1619565401.9638693,
1619565401.9638805,1619565401.9658473,
1619565401.9658573,1619565401.9702027,
1619565401.970211,1619565401.9777615,
1619565401.977774,1619565401.9815876,
1619565401.9815998,1619565401.9863806,
1619565401.98639,1619565401.9892275,
1619565401.9892368,1619565401.9911852,
1619565401.991195,1619565402.0073261,
1619565402.0073366,1619565402.0138252,
1619565402.0138383,1619565402.015828,
1619565402.0158415,1619565402.021593,
1619565402.0216255,1619565402.0278528,
1619565402.0278745,1619565402.0361564,
1619565402.0361662,1619565402.0390503,
1619565402.0390613,1619565402.0579896,
1619565402.058,1619565402.060586,
1619565402.0605958,1619565402.0665169,
1619565402.0665286,1619565402.068323,
1619565402.0683322,1619565402.075598,
1619565402.0756083,1619565402.0821698,
1619565402.0821803,1619565402.0840425,
1619565402.084052,1619565402.0856063,
1619565402.085655,1619565402.0907977,
1619565402.0908072,1619565402.1093986,
1619565402.1094112,1619565402.116776,
1619565402.1167886,1619565402.1190877,
1619565402.1190999,1619565402.1256218,
1619565402.1257362,1619565402.1317039,
1619565402.1317155,1619565402.1387627,
1619565402.138775,1619565402.1489062,
1619565402.1489236,1619565402.1684222,
1619565402.1684337,1619565402.1730227,
1619565402.1730936,1619565402.183301,
1619565402.1833358,1619565402.186605,
1619565402.1866152,1619565402.1913044,
1619565402.1913147,1619565402.1962855,
1619565402.1963005,1619565402.203282,
1619565402.2032921,1619565402.2059448,
1619565402.2059538,1619565402.2099502,
1619565402.2099621,1619565402.2282455,
1619565402.228259,1619565402.2342076,
1619565402.2342236,1619565402.2428737,
1619565402.2428877,1619565402.245094,
1619565402.2451034,1619565402.2518704,
1619565402.251882,1619565402.2537584,
1619565402.2537687,1619565402.258242,
1619565402.2582517,1619565402.2662854,
1619565402.2663124,1619565402.2684238,
1619565402.2684336,1619565402.2700303,
1619565402.27004,1619565402.2725608,
1619565402.2725718,1619565402.2794394,
1619565402.2794487,1619565402.2880607,
1619565402.2880733,1619565402.2898867,
1619565402.2898984,1619565402.2919471,
1619565402.2919555,1619565402.2957535,
1619565402.2957635,1619565402.3047974,
1619565402.3048072,1619565402.306537,
1619565402.306548,1619565402.308442,
1619565402.3084533,1619565402.3233817,
1619565402.3233929,1619565402.3321688,
1619565402.3321793,1619565402.3359559,
1619565402.3359716,1619565402.3380468,
1619565402.338079,1619565402.3541312,
1619565402.3541496,1619565402.3617733,
1619565402.3617857,1619565402.3705828,
1619565402.3705928,1619565402.3806636,
1619565402.3806825,1619565402.3924603,
1619565402.3924727,1619565402.398737,
1619565402.3987515,1619565402.4023685,
1619565402.402381,1619565402.409027,
1619565402.4090388,1619565402.4115121,
1619565402.4115222,1619565402.4263053,
1619565402.426316,1619565402.4335082,
1619565402.433526,1619565402.4407947,
1619565402.4408052,1619565402.4523652,
1619565402.4523761,1619565402.4568028,
1619565402.4568138,1619565402.4637651,
1619565402.4637837,1619565402.4714656,
1619565402.4714773,1619565402.4763622,
1619565402.4763732,1619565402.478489,
1619565402.4785008,1619565402.4812396,
1619565402.4812493,1619565402.4893677,
1619565402.4893887,1619565402.4978416,
1619565402.4978542,1619565402.5017436,
1619565402.501755,1619565402.5036533,
1619565402.503662,1619565402.5077262,
1619565402.507742,1619565402.5154727,
1619565402.5154824,1619565402.519279,
1619565402.5192888,1619565402.524728,
1619565402.524741,1619565402.5398707,
1619565402.5398893,1619565402.5437431,
1619565402.54376,1619565402.5608823,
1619565402.5609038,1619565402.5699892,
1619565402.5700023,1619565402.5856233,
1619565402.585643,1619565402.5918086,
1619565402.5918186,1619565402.59592,
1619565402.5959315,1619565402.5983605,
1619565402.5984132,1619565402.6075704,
1619565402.6075878,1619565402.6142504,
1619565402.6142697,1619565402.616906,
1619565402.616917,1619565402.633505,
1619565402.6335168,1619565402.6394634,
1619565402.6394873,1619565402.6473484,
1619565402.6473646,1619565402.6506743,
1619565402.6506827,1619565402.6551223,
1619565402.6551387,1619565402.664354,
1619565402.6643655,1619565402.6671064,
1619565402.6671152,1619565402.6708043,
1619565402.670819,1619565402.6797152,
1619565402.6797256,1619565402.6822233,
1619565402.6822326,1619565402.6865282,
1619565402.6865408,1619565402.6925752,
1619565402.6925852,1619565402.7033014,
1619565402.703322,1619565402.719263,
1619565402.7192745,1619565402.7313094,
1619565402.7313232,1619565402.736033,
1619565402.7360458,1619565402.7431517,
1619565402.7431698,1619565402.7618735,
1619565402.7618876,1619565402.7656217,
1619565402.7656333,1619565402.7682133,
1619565402.7682283,1619565402.7702794,
1619565402.7702916,1619565402.7719913,
1619565402.772001,1619565402.7778118,
1619565402.777822,1619565402.7798345,
1619565402.7798445,1619565402.78521,
1619565402.785225,1619565402.7916071,
1619565402.7916195,1619565402.794494,
1619565402.7945051,1619565402.8003633,
1619565402.8003755,1619565402.8036492,
1619565402.8036652,1619565402.8151238,
1619565402.8151388,1619565402.8190558,
1619565402.819069,1619565402.8261197,
1619565402.82613,1619565402.833695,
1619565402.8337102,1619565402.838732,
1619565402.8387492,1619565402.8442817,
1619565402.844295,1619565402.8477395,
1619565402.8477497,1619565402.8728597,
1619565402.8728814,1619565402.8746102,
1619565402.8746235,1619565402.876581,
1619565402.8765903,1619565402.883231,
1619565402.8832417,1619565402.889507,
1619565402.8895285,1619565402.8951976,
1619565402.89521,1619565402.8978934,
1619565402.897902,1619565402.9040637,
1619565402.904085,1619565402.9057572,
1619565402.905768,1619565402.9127629,
1619565402.9127758,1619565402.9166615,
1619565402.916686,1619565402.9318833,
1619565402.931918,1619565402.9385273,
1619565402.9385421,1619565402.9427495,
1619565402.9427648,1619565402.9510512,
1619565402.9511297,1619565402.956059,
1619565402.9560688,1619565402.9594684,
1619565402.9594798,1619565402.9649923,
1619565402.9650848,1619565402.9672008,
1619565402.9672108,1619565402.9762418,
1619565402.9762604,1619565402.9828885,
1619565402.982899,1619565402.9927413,
1619565402.9927542,1619565403.0005999,
1619565403.0006151,1619565403.008496,
1619565403.0085087,1619565403.0111892,
1619565403.0112007,1619565403.0160823,
1619565403.0160918,1619565403.02547,
1619565403.0254853,1619565403.0317543,
1619565403.0317674,1619565403.0383224,
1619565403.0383368,1619565403.0532794,
1619565403.0532994,1619565403.0572066,
1619565403.057227,1619565403.060575,
1619565403.0605829,1619565403.0709255,
1619565403.070939,1619565403.0768287,
1619565403.076843,1619565403.079732,
1619565403.079745,1619565403.0864124,
1619565403.0864542,1619565403.0882835,
1619565403.0882983,1619565403.0903568,
1619565403.0903656,1619565403.1001096,
1619565403.100121,1619565403.102909,
1619565403.1029198,1619565403.1050076,
1619565403.1050215,1619565403.1068573,
1619565403.10687,1619565403.114451,
1619565403.1144633,1619565403.1273339,
1619565403.127344,1619565403.1342094,
1619565403.134221,1619565403.136217,
1619565403.1362274,1619565403.1441503,
1619565403.1441603,1619565403.1458914,
1619565403.1459005,1619565403.149674,
1619565403.1496837,1619565403.1573396,
1619565403.1573539,1619565403.1664667,
1619565403.1664765,1619565403.1682503,
1619565403.168259,1619565403.1706877,
1619565403.170698,1619565403.1732662,
1619565403.1732795,1619565403.1753223,
1619565403.1753893,1619565403.1770763,
1619565403.1770854,1619565403.1854084,
1619565403.1854174,1619565403.191182,
1619565403.191193,1619565403.1948235,
1619565403.1948352,1619565403.2017949,
1619565403.201804,1619565403.2063358,
1619565403.2063468,1619565403.2102504,
1619565403.2102623,1619565403.2250874,
1619565403.2251086,1619565403.226889,
1619565403.226901,1619565403.2352586,
1619565403.2352674,1619565403.23784,
1619565403.237854,1619565403.2426393,
1619565403.2426531,1619565403.2444434,
1619565403.2444522,1619565403.261268,
1619565403.2612774,1619565403.2638981,
1619565403.263908,1619565403.2658525,
1619565403.2658622,1619565403.2678096,
1619565403.2678192,1619565403.2698045,
1619565403.2698138,1619565403.2717614,
1619565403.2717717,1619565403.2749882,
1619565403.2749968,1619565403.27658,
1619565403.2765892,1619565403.2828968,
1619565403.2829187,1619565403.2855792,
1619565403.2855911,1619565403.3000634,
1619565403.300075,1619565403.3059587,
1619565403.3059766,1619565403.3109975,
1619565403.311007,1619565403.3157747,
1619565403.315785,1619565403.3221421,
1619565403.3221548,1619565403.3365283,
1619565403.336544,1619565403.3442056,
1619565403.3442194,1619565403.3529613,
1619565403.3529716,1619565403.3558388,
1619565403.355851,1619565403.3579097,
1619565403.3579185,1619565403.3605742,
1619565403.360583,1619565403.3679266,
1619565403.367937,1619565403.3753924,
1619565403.3754048,1619565403.3771715,
1619565403.377194,1619565403.381214,
1619565403.3812282,1619565403.384288,
1619565403.3842998,1619565403.3870978,
1619565403.387135,1619565403.3903952,
1619565403.3904052,1619565403.3927722,
1619565403.3927803,1619565403.3948898,
1619565403.394898,1619565403.3974743,
1619565403.397489,1619565403.4063785,
1619565403.4064014,1619565403.410378,
1619565403.4103887,1619565403.4172275,
1619565403.4172406,1619565403.4219558,
1619565403.421974,1619565403.429943,
1619565403.4299552,1619565403.4318182,
1619565403.431828,1619565403.4377127,
1619565403.4377224,1619565403.4405773,
1619565403.440588,1619565403.4482052,
1619565403.4482272,1619565403.4606347,
1619565403.4606454,1619565403.4701858,
1619565403.470199,1619565403.475897,
1619565403.47591,1619565403.4877388,
1619565403.487749,1619565403.4900258,
1619565403.4900362,1619565403.4949343,
1619565403.4949453,1619565403.5011475,
1619565403.5011566,1619565403.503977,
1619565403.5039856,1619565403.5056927,
1619565403.5057926,1619565403.5240252,
1619565403.5240357,1619565403.527777,
1619565403.5277908,1619565403.5305276,
1619565403.5305543,1619565403.5354323,
1619565403.5354471,1619565403.5478203,
1619565403.5478377,1619565403.5631907,
1619565403.5632012,1619565403.5657346,
1619565403.5657458,1619565403.5807102,
1619565403.580728,1619565403.5865664,
1619565403.5865788,1619565403.5900388,
1619565403.5900502,1619565403.603752,
1619565403.6037624,1619565403.6106565,
1619565403.6106713,1619565403.614702,
1619565403.6147127,1619565403.6191463,
1619565403.6191554,1619565403.6244879,
1619565403.6245008,1619565403.63586,
1619565403.6358705,1619565403.6377723,
1619565403.6377816,1619565403.6455424,
1619565403.6455605,1619565403.659246,
1619565403.6592617,1619565403.662361,
1619565403.6623716,1619565403.6715958,
1619565403.67161,1619565403.6880674,
1619565403.6880856,1619565403.691296,
1619565403.691309,1619565403.6995769,
1619565403.6995916,1619565403.708404,
1619565403.7084188,1619565403.7161183,
1619565403.7161288,1619565403.7248597,
1619565403.7248714,1619565403.7334914,
1619565403.7335024,1619565403.735553,
1619565403.735562,1619565403.740907,
1619565403.7409205,1619565403.744514,
1619565403.744527,1619565403.7481325,
1619565403.7481415,1619565403.7502248,
1619565403.7502325,1619565403.753872,
1619565403.753881,1619565403.7644322,
1619565403.7644424,1619565403.7666373,
1619565403.7666495,1619565403.7685828,
1619565403.7685952,1619565403.7714489,
1619565403.7714586,1619565403.7735355,
1619565403.773548,1619565403.7782686,
1619565403.7782779,1619565403.7920434,
1619565403.7920556,1619565403.7939253,
1619565403.7939348,1619565403.7959783,
1619565403.7959871,1619565403.8087258,
1619565403.8087397,1619565403.8227808,
1619565403.8228123,1619565403.8298228,
1619565403.82985,1619565403.8324773,
1619565403.832487,1619565403.8462203,
1619565403.8462327,1619565403.855658,
1619565403.8556716,1619565403.8627024,
1619565403.8627133,1619565403.865271,
1619565403.8652806,1619565403.8692374,
1619565403.8692508,1619565403.8909774,
1619565403.8909981,1619565403.8984673,
1619565403.8984787,1619565403.902276,
1619565403.9022853,1619565403.9082408,
1619565403.908251,1619565403.9100835,
1619565403.910092,1619565403.9151764,
1619565403.9151855,1619565403.9168842,
1619565403.9168935,1619565403.9208143,
1619565403.9208226,1619565403.9253674,
1619565403.9253767,1619565403.9384234,
1619565403.9384367,1619565403.94092,
1619565403.9409325,1619565403.9435003,
1619565403.9435112,1619565403.951317,
1619565403.9513264,1619565403.9577744,
1619565403.9577868,1619565403.962794,
1619565403.9628053,1619565403.9691935,
1619565403.969203,1619565403.975819,
1619565403.9758348,1619565403.980664,
1619565403.9806786,1619565403.987526,
1619565403.987539,1619565403.99116,
1619565403.9911833,1619565403.9930062,
1619565403.9930289,1619565403.9990778,
1619565403.9990885,1619565404.008565,
1619565404.008585,1619565404.0137846,
1619565404.013798,1619565404.0183852,
1619565404.0183947,1619565404.0224116,
1619565404.0224228,1619565404.0244687,
1619565404.0244846,1619565404.0303478,
1619565404.030362,1619565404.0343413,
1619565404.0343504,1619565404.038168,
1619565404.0381832,1619565404.0429435,
1619565404.042955,1619565404.0572371,
1619565404.05725,1619565404.0607314,
1619565404.060741,1619565404.0676162,
1619565404.0676286,1619565404.0699904,
1619565404.070022,1619565404.0741432,
1619565404.0741553,1619565404.0801733,
1619565404.0801828,1619565404.082066,
1619565404.0820756,1619565404.1031823,
1619565404.103204,1619565404.1104457,
1619565404.1104605,1619565404.1200774,
1619565404.1201766,1619565404.1239073,
1619565404.12392,1619565404.1272907,
1619565404.1273012,1619565404.1317325,
1619565404.1317432,1619565404.139541,
1619565404.1395545,1619565404.1442952,
1619565404.1443105,1619565404.1570117,
1619565404.1570222,1619565404.159004,
1619565404.1590133,1619565404.1609998,
1619565404.161009,1619565404.1658714,
1619565404.165882,1619565404.1699536,
1619565404.1699686,1619565404.1766922,
1619565404.1767044,1619565404.1784773,
1619565404.178489,1619565404.184396,
1619565404.1844075,1619565404.1882403,
1619565404.1882505,1619565404.20285,
1619565404.202864,1619565404.2069721,
1619565404.2069876,1619565404.2097392,
1619565404.209748,1619565404.2193985,
1619565404.2194114,1619565404.226318,
1619565404.226384,1619565404.2282486,
1619565404.228258,1619565404.2385087,
1619565404.2385178,1619565404.2410305,
1619565404.2410405,1619565404.2548492,
1619565404.2548604,1619565404.257654,
1619565404.2576659,1619565404.2595377,
1619565404.2595487,1619565404.2610664,
1619565404.261076,1619565404.2690966,
1619565404.2691061,1619565404.278017,
1619565404.2780306,1619565404.280048,
1619565404.2800584,1619565404.2839756,
1619565404.2839847,1619565404.289841,
1619565404.2898521,1619565404.295749,
1619565404.2957642,1619565404.3064818,
1619565404.3064923,1619565404.3095345,
1619565404.309544,1619565404.3112447,
1619565404.3112543,1619565404.3205554,
1619565404.3205688,1619565404.323988,
1619565404.3239977,1619565404.3259287,
1619565404.325938,1619565404.3297994,
1619565404.3298087,1619565404.336657,
1619565404.3366663,1619565404.3395998,
1619565404.3396094,1619565404.3465452,
1619565404.3465633,1619565404.3543668,
1619565404.3543782,1619565404.3590713,
1619565404.3590965,1619565404.3694053,
1619565404.3694184,1619565404.3764856,
1619565404.3764973,1619565404.3786142,
1619565404.3786256,1619565404.383569,
1619565404.3835783,1619565404.3865635,
1619565404.3865745,1619565404.3883684,
1619565404.3883774,1619565404.3960097,
1619565404.3960373,1619565404.4000773,
1619565404.4000914,1619565404.4040756,
1619565404.4040968,1619565404.4168491,
1619565404.416864,1619565404.4197145,
1619565404.4197297,1619565404.4230478,
1619565404.4230666,1619565404.425825,
1619565404.4258344,1619565404.4283676,
1619565404.428377,1619565404.4367208,
1619565404.4367752,1619565404.4468129,
1619565404.4468305,1619565404.455681,
1619565404.4556918,1619565404.4578702,
1619565404.4578793,1619565404.4596102,
1619565404.459619,1619565404.4640348,
1619565404.4640493,1619565404.4685745,
1619565404.4685836,1619565404.482683,
1619565404.4829316,1619565404.4890826,
1619565404.489095,1619565404.491835,
1619565404.4918447,1619565404.5019882,
1619565404.5020018,1619565404.5083306,
1619565404.5083454,1619565404.5150774,
1619565404.515104,1619565404.5205915,
1619565404.5206072,1619565404.5260086,
1619565404.5260196,1619565404.52793,
1619565404.5279386,1619565404.5298405,
1619565404.529849,1619565404.546367,
1619565404.5463798,1619565404.5546923,
1619565404.5547044,1619565404.5574074,
1619565404.5574174,1619565404.559397,
1619565404.5594053,1619565404.5611045,
1619565404.5611138,1619565404.572117,
1619565404.572129,1619565404.5781033,
1619565404.5781143,1619565404.583733,
1619565404.583744,1619565404.585736,
1619565404.585751,1619565404.591334,
1619565404.5913453,1619565404.5980992,
1619565404.5981162,1619565404.6002195,
1619565404.6002347,1619565404.6136584,
1619565404.6136696,1619565404.6191,
1619565404.6191177,1619565404.6246023,
1619565404.6246154,1619565404.6267648,
1619565404.6267734,1619565404.633757,
1619565404.633821,1619565404.6416442,
1619565404.6416543,1619565404.6511376,
1619565404.6511462,1619565404.6549506,
1619565404.6549618,1619565404.6606276,
1619565404.6606379,1619565404.6626287,
1619565404.6626377,1619565404.6757503,
1619565404.675761,1619565404.6810536,
1619565404.6810641,1619565404.6846826,
1619565404.6846914,1619565404.690302,
1619565404.6903136,1619565404.6927748,
1619565404.6927845,1619565404.7005403,
1619565404.7005498,1619565404.7026992,
1619565404.7027302,1619565404.706866,
1619565404.7068787,1619565404.7118318,
1619565404.7118402,1619565404.7225246,
1619565404.7225358,1619565404.7271428,
1619565404.727201,1619565404.735293,
1619565404.7353046,1619565404.7445543,
1619565404.7445672,1619565404.7465775,
1619565404.7465892,1619565404.788287,
1619565404.7883008,1619565404.7944617,
1619565404.7944753,1619565404.807209,
1619565404.8072195,1619565404.813894,
1619565404.8139064,1619565404.8178532,
1619565404.8178709,1619565404.8334599,
1619565404.833484,1619565404.8481216,
1619565404.848135,1619565404.8529115,
1619565404.8529294,1619565404.8636005,
1619565404.8636131,1619565404.8746593,
1619565404.8746715,1619565404.8843925,
1619565404.8844092,1619565404.894868,
1619565404.8948789,1619565404.9090989,
1619565404.9091198,1619565404.911109,
1619565404.9111173,1619565404.916365,
1619565404.916381,1619565404.9306526,
