1619564870.9725232,1619564870.9780872,
1619564870.978136,1619564870.9859335
1619564870.9859614,1619564870.99084
1619564870.9908671,1619564871.006572
1619564871.0066168,1619564871.0111804
1619564871.0112133,1619564871.0276566
1619564871.027699,1619564871.0406015
1619564871.040634,1619564871.0679407
1619564871.0679724,1619564871.084683
1619564871.0847445,1619564871.114746
1619564871.1148012,1619564871.126407
1619564871.1264472,1619564871.1423213
1619564871.1423607,1619564871.154156
1619564871.1541865,1619564871.163234
1619564871.1632721,1619564871.1720457
1619564871.1720722,1619564871.1817937
1619564871.1818306,1619564871.1896648
1619564871.1897013,1619564871.2105408
1619564871.2105694,1619564871.217802
1619564871.2178512,1619564871.2281392
1619564871.2281668,1619564871.2512972
1619564871.2513285,1619564871.26878
1619564871.2688084,1619564871.2739518
1619564871.2739773,1619564871.284537
1619564871.2845964,1619564871.2986364
1619564871.2986746,1619564871.3156912
1619564871.3157306,1619564871.3233628
1619564871.3233933,1619564871.335031
1619564871.3350646,1619564871.3584886
1619564871.3585267,1619564871.3711777
1619564871.371207,1619564871.3784215
1619564871.3784587,1619564871.3811345
1619564871.3811646,1619564871.3961368
1619564871.3963292,1619564871.3999143
1619564871.399968,1619564871.4152215
1619564871.415264,1619564871.425879
1619564871.4259071,1619564871.432841
1619564871.4328983,1619564871.4447682
1619564871.4447982,1619564871.460161
1619564871.4601917,1619564871.4662263
1619564871.466268,1619564871.468668
1619564871.4686928,1619564871.4800217
1619564871.480057,1619564871.4851649
1619564871.4852068,1619564871.4987965
1619564871.4988515,1619564871.5127087
1619564871.5127487,1619564871.521113
1619564871.5212119,1619564871.5306623
1619564871.5307016,1619564871.5449445
1619564871.5450299,1619564871.550769
1619564871.550816,1619564871.561802
1619564871.5618384,1619564871.5753937
1619564871.5754235,1619564871.5844417
1619564871.584473,1619564871.595069
1619564871.5951164,1619564871.599965
1619564871.6000009,1619564871.6140716
1619564871.6141133,1619564871.6278892
1619564871.6279178,1619564871.6458688
1619564871.6459136,1619564871.650875
1619564871.6511314,1619564871.666475
1619564871.6665254,1619564871.668993
1619564871.669021,1619564871.68162
1619564871.681649,1619564871.6865635
1619564871.6865911,1619564871.7093196
1619564871.7093492,1619564871.7230752
1619564871.7231035,1619564871.7267506
1619564871.7267735,1619564871.7463448
1619564871.7463868,1619564871.7502732
1619564871.7503045,1619564871.763739
1619564871.763778,1619564871.7759697
1619564871.7759957,1619564871.7792914
1619564871.7793205,1619564871.7812572
1619564871.7812834,1619564871.7945914
1619564871.7946286,1619564871.799971
1619564871.8000124,1619564871.8133574
1619564871.813397,1619564871.8193214
1619564871.8193555,1619564871.8314598
1619564871.8316011,1619564871.843746
1619564871.8437827,1619564871.8487117
1619564871.84875,1619564871.8644123
1619564871.8644562,1619564871.8681977
1619564871.8682263,1619564871.8801644
1619564871.8801918,1619564871.8925576
1619564871.892592,1619564871.8980997
1619564871.8981278,1619564871.9141917
1619564871.9142344,1619564871.9204767
1619564871.9205093,1619564871.9294357
1619564871.9294648,1619564871.943848
1619564871.9439008,1619564871.9463394
1619564871.9463744,1619564871.9491992
1619564871.9492257,1619564871.9598684
1619564871.9598973,1619564871.9726193
1619564871.97265,1619564871.9826038
1619564871.9826343,1619564871.9920197
1619564871.9920592,1619564871.9980018
1619564871.9980395,1619564872.0095024
1619564872.0095305,1619564872.0176919
1619564872.0177698,1619564872.0284739
1619564872.0285015,1619564872.0432703
1619564872.0433857,1619564872.0475383
1619564872.0475764,1619564872.0498054
1619564872.0498295,1619564872.067993
1619564872.068051,1619564872.0761392
1619564872.07617,1619564872.0888329
1619564872.0888736,1619564872.1087952
1619564872.1088266,1619564872.114435
1619564872.1144807,1619564872.1289716
1619564872.1290016,1619564872.1435251
1619564872.1435566,1619564872.1483762
1619564872.1484177,1619564872.1608217
1619564872.160851,1619564872.1667845
1619564872.1668148,1619564872.1746483
1619564872.1746762,1619564872.1805696
1619564872.1806018,1619564872.1920195
1619564872.1920512,1619564872.1979907
1619564872.1980317,1619564872.2106674
1619564872.2106962,1619564872.2156837
1619564872.2157118,1619564872.220555
1619564872.220578,1619564872.2272592
1619564872.2272835,1619564872.239397
1619564872.2394269,1619564872.2438107
1619564872.243841,1619564872.2463212
1619564872.246502,1619564872.248989
1619564872.2490156,1619564872.2646296
1619564872.26466,1619564872.2743502
1619564872.274384,1619564872.278352
1619564872.2783794,1619564872.2849808
1619564872.285014,1619564872.296195
1619564872.2962332,1619564872.2983325
1619564872.2983596,1619564872.30061
1619564872.300635,1619564872.3144026
1619564872.3144321,1619564872.3191116
1619564872.3191385,1619564872.327005
1619564872.3270326,1619564872.3413801
1619564872.3414102,1619564872.3437576
1619564872.3437815,1619564872.3475454
1619564872.3475814,1619564872.350446
1619564872.3504722,1619564872.3648174
1619564872.3648474,1619564872.371826
1619564872.3718565,1619564872.3811507
1619564872.3811784,1619564872.3952458
1619564872.3952932,1619564872.3988621
1619564872.398894,1619564872.4010594
1619564872.4010844,1619564872.4130783
1619564872.4131122,1619564872.4187214
1619564872.4187515,1619564872.431103
1619564872.4311347,1619564872.4416213
1619564872.441663,1619564872.4450507
1619564872.4450822,1619564872.4479966
1619564872.448032,1619564872.450795
1619564872.450822,1619564872.462572
1619564872.4626117,1619564872.4705193
1619564872.4705465,1619564872.4768724
1619564872.4768958,1619564872.4812222
1619564872.4812536,1619564872.4941592
1619564872.494349,1619564872.4968598
1619564872.4968958,1619564872.4998043
1619564872.499833,1619564872.5162263
1619564872.5162678,1619564872.5243144
1619564872.524345,1619564872.5287573
1619564872.5287907,1619564872.5388322
1619564872.5388644,1619564872.5537481
1619564872.5538356,1619564872.5700457
1619564872.5700805,1619564872.573777
1619564872.5738025,1619564872.5804145
