1619565125.9854968,1619565125.9994245
1619565125.999439,1619565126.0793102
1619565126.0793262,1619565126.0793452
1619565126.0793562,1619565126.0793924
1619565126.0794039,1619565126.0794203
1619565126.079468,1619565126.0794857
1619565126.079497,1619565126.0795298
1619565126.0795403,1619565126.083863
1619565126.083876,1619565126.0838914
1619565126.083901,1619565126.083915
1619565126.0839243,1619565126.0839384
1619565126.0839481,1619565126.0839627
1619565126.083972,1619565126.0970728
1619565126.0970864,1619565126.0971487
1619565126.0971653,1619565126.098086
1619565126.098099,1619565126.1110146
1619565126.111028,1619565126.126243
1619565126.1262536,1619565126.126267
1619565126.1262748,1619565126.1269763
1619565126.1269867,1619565126.1466224
1619565126.1466346,1619565126.147943
1619565126.1479545,1619565126.1646159
1619565126.1646292,1619565126.1661088
1619565126.1661208,1619565126.167279
1619565126.1672902,1619565126.1785035
1619565126.178516,1619565126.1785312
1619565126.1785402,1619565126.1978273
1619565126.1978414,1619565126.1978598
1619565126.1978707,1619565126.1978872
1619565126.1978977,1619565126.2002506
1619565126.200263,1619565126.2173822
1619565126.2173939,1619565126.2183385
1619565126.2183506,1619565126.2296727
1619565126.2296839,1619565126.2309906
1619565126.2310016,1619565126.2434235
1619565126.2434356,1619565126.2453744
1619565126.2453868,1619565126.2566495
1619565126.2566607,1619565126.2566748
1619565126.2566838,1619565126.269537
1619565126.2695534,1619565126.270822
1619565126.2708328,1619565126.2718894
1619565126.2719028,1619565126.2841382
1619565126.2841496,1619565126.2987556
1619565126.2987666,1619565126.2987807
1619565126.2987888,1619565126.2998705
1619565126.2998843,1619565126.3008583
1619565126.3008692,1619565126.3216395
1619565126.321653,1619565126.3294263
1619565126.3294415,1619565126.3294601
1619565126.3294718,1619565126.3418286
1619565126.3418412,1619565126.3418555
1619565126.3418636,1619565126.3418756
1619565126.3418834,1619565126.3547552
1619565126.3547716,1619565126.3548055
1619565126.3548143,1619565126.3694577
1619565126.3694756,1619565126.3850791
1619565126.3851044,1619565126.3997054
1619565126.3997188,1619565126.3997352
1619565126.399745,1619565126.3997595
1619565126.399769,1619565126.4319184
1619565126.4319296,1619565126.4447212
1619565126.4447331,1619565126.4447477
1619565126.4447567,1619565126.4447694
1619565126.4447775,1619565126.4651806
1619565126.4651935,1619565126.4652083
1619565126.4652169,1619565126.4667356
