1619395568.1610377,1619395568.2012172,
1619395568.201227,1619395568.2301817,
1619395568.2301908,1619395568.2664914,
1619395568.2665024,1619395568.9645336,
1619395568.9645407,1619395569.4492912,
1619395569.4492986,1619395569.9252188,
1619395569.9252295,1619395570.3163826,
1619395570.3163927,1619395570.7393005,
1619395570.739341,1619395571.214263,
1619395571.2142735,1619395571.667973,
1619395571.6679828,1619395572.1481726,
1619395572.1481848,1619395572.654532,
1619395572.6545434,1619395572.8812551,
1619395572.8812633,1619395573.2993696,
1619395573.299379,1619395574.0370317,
1619395574.0370421,1619395574.6207561,
1619395574.6207645,1619395575.1361887,
1619395575.136201,1619395575.8166478,
1619395575.8166592,1619395576.2934132,
1619395576.293425,1619395576.774823,
1619395576.7748303,1619395577.1963716,
1619395577.1963844,1619395577.6203816,
1619395577.620391,1619395578.1694658,
1619395578.169475,1619395578.618632,
1619395578.6186419,1619395578.808766,
1619395578.8087788,1619395579.278493,
1619395579.2785041,1619395579.73262,
1619395579.7326722,1619395580.390864,
1619395580.3908737,1619395580.915021,
1619395580.9150321,1619395581.1658225,
1619395581.165831,1619395581.5445063,
1619395581.5445147,1619395581.9759207,
1619395581.97888,1619395582.2924876,
1619395582.2925265,1619395582.7644846,
1619395582.764494,1619395583.097446,
1619395583.0974536,1619395583.2507305,
1619395583.250738,1619395583.3816912,
1619395583.3816981,1619395583.5496914,
1619395583.5496993,1619395583.6912816,
1619395583.6912885,1619395583.7980318,
1619395583.7980392,1619395583.905263,
1619395583.9052725,1619395583.9775503,
1619395583.977558,1619395584.1975968,
1619395584.1976295,1619395584.3540087,
1619395584.354017,1619395584.5101573,
1619395584.5101645,1619395584.7704766,
1619395584.7704847,1619395588.0671449,
1619395588.067161,1619395588.565321,
1619395588.5653348,1619395588.7191033,
1619395588.7191103,1619395589.455709,
1619395589.455721,1619395590.1171196,
1619395590.1171284,1619395590.4514644,
1619395590.4514716,1619395591.1842115,
1619395591.1842208,1619395591.6147022,
1619395591.6147096,1619395592.1933594,
1619395592.1934152,1619395592.4258103,
1619395592.425819,1619395592.9939368,
1619395592.9939456,1619395593.5199714,
1619395593.519978,1619395593.8942537,
1619395593.8942628,1619395594.4550717,
1619395594.4550843,1619395594.8394184,
1619395594.8394263,1619395595.2902892,
1619395595.2902975,1619395595.7560725,
1619395595.7560806,1619395596.051817,
1619395596.0518255,1619395596.168556,
1619395596.1685646,1619395596.277292,
1619395596.2772992,1619395596.4313731,
1619395596.4313846,1619395596.6035788,
1619395596.603587,1619395596.8135688,
1619395596.8135765,1619395597.0063887,
1619395597.0063968,1619395597.1943572,
1619395597.1943657,1619395597.3566427,
1619395597.3566506,1619395597.5568767,
1619395597.5568888,1619395597.8868659,
1619395597.8868804,1619395598.148347,
1619395598.148355,1619395598.3101811,
1619395598.3101895,1619395598.4218943,
1619395598.4219012,1619395598.545113,
1619395598.5451212,1619395598.6582522,
1619395598.6582599,1619395598.8180246,
1619395598.818033,1619395598.968065,
