1619564935.988484,1619564936.0074553,
1619564936.0074754,1619564936.0228095
1619564936.0228357,1619564936.0442905
1619564936.0443132,1619564936.0675192
1619564936.0675442,1619564936.0981276
1619564936.0981665,1619564936.113141
1619564936.1132495,1619564936.1265087
1619564936.1265862,1619564936.1512582
1619564936.1512792,1619564936.1705303
1619564936.170551,1619564936.1747923
1619564936.174814,1619564936.2021759
1619564936.202197,1619564936.2168524
1619564936.2168834,1619564936.2248218
1619564936.224846,1619564936.237248
1619564936.2372692,1619564936.2646735
1619564936.2646992,1619564936.2749412
1619564936.2749715,1619564936.2775047
1619564936.277529,1619564936.2957528
1619564936.2957735,1619564936.2993283
1619564936.299354,1619564936.3013246
1619564936.3013425,1619564936.314817
1619564936.3148475,1619564936.3291605
1619564936.3291845,1619564936.357896
1619564936.3579266,1619564936.3709571
1619564936.3709762,1619564936.3735569
1619564936.3735795,1619564936.3867376
1619564936.3867629,1619564936.3976722
1619564936.397699,1619564936.4116488
1619564936.4117517,1619564936.4240274
1619564936.424051,1619564936.4265964
1619564936.4266179,1619564936.4357765
1619564936.435805,1619564936.4583793
1619564936.4583988,1619564936.4715097
1619564936.4715316,1619564936.4777887
1619564936.4778123,1619564936.4983044
1619564936.4983244,1619564936.511806
1619564936.5118725,1619564936.5184743
1619564936.518492,1619564936.528624
1619564936.5286455,1619564936.5368135
1619564936.5368338,1619564936.5524874
1619564936.5525067,1619564936.5655088
1619564936.565533,1619564936.5774634
1619564936.5774884,1619564936.5866427
1619564936.5866797,1619564936.598587
1619564936.5986059,1619564936.610337
1619564936.6103997,1619564936.6171575
1619564936.6171947,1619564936.6269083
1619564936.6269257,1619564936.635628
1619564936.635648,1619564936.6584382
1619564936.6584578,1619564936.6706486
1619564936.67067,1619564936.682653
1619564936.6826742,1619564936.6986442
1619564936.6987479,1619564936.7141392
1619564936.7141566,1619564936.7190957
1619564936.7191126,1619564936.7243297
1619564936.7243488,1619564936.7369413
1619564936.7369645,1619564936.7498803
1619564936.7499013,1619564936.7667744
1619564936.7667928,1619564936.7771072
1619564936.7771273,1619564936.7799547
1619564936.779975,1619564936.79937
1619564936.7993917,1619564936.8111837
1619564936.8112051,1619564936.8219867
1619564936.8220096,1619564936.8342676
1619564936.834285,1619564936.8465476
1619564936.8465679,1619564936.8520777
1619564936.8521044,1619564936.869928
1619564936.8699489,1619564936.8801038
1619564936.8801222,1619564936.8948336
1619564936.894919,1619564936.8994489
1619564936.899469,1619564936.908077
1619564936.9080958,1619564936.921364
1619564936.921386,1619564936.9277027
1619564936.9277215,1619564936.94882
1619564936.9488413,1619564936.9616144
1619564936.961635,1619564936.971635
1619564936.9716537,1619564936.9811473
1619564936.9811711,1619564936.9845157
1619564936.9845335,1619564937.0186992
1619564937.0187185,1619564937.0322654
1619564937.0322857,1619564937.0562644
1619564937.0562904,1619564937.0661957
1619564937.0662186,1619564937.0765207
1619564937.0765438,1619564937.0821648
1619564937.082182,1619564937.095377
1619564937.0954032,1619564937.117727
1619564937.1177487,1619564937.1251307
1619564937.1251557,1619564937.1481805
1619564937.148204,1619564937.1628277
1619564937.1628473,1619564937.1746993
1619564937.174732,1619564937.1814272
1619564937.1814518,1619564937.1962175
1619564937.1962366,1619564937.2000344
1619564937.200052,1619564937.2075443
1619564937.2075663,1619564937.216608
1619564937.2166305,1619564937.2303274
1619564937.230345,1619564937.245698
