1619565104.902488,1619565104.9379325
1619565104.9379482,1619565104.9379673
1619565104.9379766,1619565104.9379904
1619565104.9379997,1619565104.943039
1619565104.9431283,1619565104.9501498
1619565104.950167,1619565104.9537754
1619565104.9539175,1619565104.9574232
1619565104.9574416,1619565105.0566406
1619565105.0567532,1619565105.0567825
1619565105.0567942,1619565105.0568109
1619565105.0568213,1619565105.060696
1619565105.0607178,1619565105.0607383
1619565105.060749,1619565105.060765
1619565105.0607755,1619565105.0607908
1619565105.060801,1619565105.0608163
1619565105.0608265,1619565105.060842
1619565105.0608523,1619565105.0608673
1619565105.0608778,1619565105.0608933
1619565105.0609033,1619565105.0609188
1619565105.0609295,1619565105.0609455
1619565105.060956,1619565105.0609713
1619565105.0609815,1619565105.0609968
1619565105.061007,1619565105.0610225
1619565105.0610328,1619565105.0829055
1619565105.082923,1619565105.0829387
1619565105.082947,1619565105.1003633
1619565105.1005082,1619565105.1217842
1619565105.12183,1619565105.1328697
1619565105.132907,1619565105.1446393
1619565105.1446579,1619565105.1446793
1619565105.1446905,1619565105.1457653
1619565105.1458108,1619565105.1575089
1619565105.157526,1619565105.1575477
1619565105.157558,1619565105.168963
1619565105.1690073,1619565105.1690526
1619565105.1690679,1619565105.1718569
1619565105.1718898,1619565105.1851807
1619565105.1852033,1619565105.185603
1619565105.1856327,1619565105.1975486
1619565105.1975696,1619565105.2139766
1619565105.2139955,1619565105.2140164
1619565105.214028,1619565105.229812
1619565105.2298326,1619565105.2308216
1619565105.2308557,1619565105.2421749
1619565105.2422075,1619565105.242336
1619565105.2423527,1619565105.2537184
1619565105.2537322,1619565105.2537472
1619565105.2537553,1619565105.2665548
1619565105.2665706,1619565105.2666013
1619565105.2666106,1619565105.2671793
1619565105.2672083,1619565105.2826753
1619565105.2826931,1619565105.2951157
1619565105.295136,1619565105.312292
1619565105.3123071,1619565105.3244534
1619565105.324468,1619565105.3244846
1619565105.3244936,1619565105.324507
1619565105.3245153,1619565105.3386862
1619565105.3387313,1619565105.3387861
1619565105.3388147,1619565105.3404367
1619565105.3404512,1619565105.3527522
1619565105.3527648,1619565105.3527803
1619565105.3527887,1619565105.3645697
1619565105.3645842,1619565105.3646011
1619565105.3646107,1619565105.3646247
1619565105.3646333,1619565105.3807933
1619565105.3808146,1619565105.3994737
1619565105.3994954,1619565105.4131544
1619565105.4131937,1619565105.4142563
1619565105.4142723,1619565105.4256697
1619565105.4256873,1619565105.4268875
1619565105.426901,1619565105.4400003
1619565105.4400163,1619565105.4400353
1619565105.4400454,1619565105.4510944
1619565105.4511104,1619565105.4511285
1619565105.4511375,1619565105.451151
1619565105.4511592,1619565105.4628432
1619565105.462859,1619565105.477282
1619565105.4773026,1619565105.4952946
1619565105.4953308,1619565105.510672
