1619565045.5477612,1619565045.5572112,
1619565045.557233,1619565045.5825427
1619565045.5825927,1619565045.5946767
1619565045.5946963,1619565045.6149263
1619565045.6149611,1619565045.6283963
1619565045.628423,1619565045.6528604
1619565045.6528814,1619565045.6769848
1619565045.6770403,1619565045.6867135
1619565045.6867394,1619565045.69772
1619565045.697741,1619565045.7082348
1619565045.7082653,1619565045.7104633
1619565045.7104824,1619565045.7242458
1619565045.7242785,1619565045.7271922
1619565045.7272108,1619565045.7295158
1619565045.7295547,1619565045.745827
1619565045.74585,1619565045.753123
1619565045.7531414,1619565045.759218
1619565045.7592437,1619565045.7663505
1619565045.766373,1619565045.7799478
1619565045.7799845,1619565045.7977595
1619565045.7977824,1619565045.8024006
1619565045.8024216,1619565045.810705
1619565045.8107264,1619565045.8132968
1619565045.8133154,1619565045.8230367
1619565045.8230767,1619565045.8423212
1619565045.8423514,1619565045.8477619
1619565045.847785,1619565045.8568122
1619565045.8568363,1619565045.8666883
1619565045.8667343,1619565045.870831
1619565045.8708508,1619565045.888436
1619565045.8884656,1619565045.9087934
1619565045.908819,1619565045.9340758
1619565045.9340947,1619565045.9368393
1619565045.9368625,1619565045.9497113
1619565045.9497347,1619565045.960949
1619565045.9610026,1619565045.9722526
1619565045.9722996,1619565045.9859276
1619565045.9859507,1619565045.9992568
1619565045.9992757,1619565046.0152102
1619565046.0152328,1619565046.023867
1619565046.0238905,1619565046.0404532
1619565046.0404932,1619565046.0633123
1619565046.0633404,1619565046.073293
1619565046.0733168,1619565046.086424
1619565046.0864432,1619565046.1148062
1619565046.1148345,1619565046.1253526
1619565046.1253803,1619565046.1349547
1619565046.135009,1619565046.1594846
1619565046.1595092,1619565046.1624503
1619565046.1624694,1619565046.1683714
1619565046.1683936,1619565046.1729605
1619565046.172979,1619565046.187042
1619565046.1870646,1619565046.198347
1619565046.1983697,1619565046.2049825
1619565046.2050097,1619565046.215102
1619565046.2151227,1619565046.232462
1619565046.2324839,1619565046.2372127
1619565046.2372339,1619565046.2497237
1619565046.2497509,1619565046.2671504
1619565046.2671847,1619565046.2799547
1619565046.279985,1619565046.2845445
1619565046.284568,1619565046.2955525
1619565046.2955816,1619565046.3023896
1619565046.3024158,1619565046.3110874
1619565046.311111,1619565046.3150332
1619565046.3150513,1619565046.3329055
1619565046.3329415,1619565046.3462274
1619565046.3462627,1619565046.3533843
1619565046.3534124,1619565046.366391
1619565046.3664196,1619565046.3793008
1619565046.3793352,1619565046.40163
1619565046.401716,1619565046.4170847
1619565046.4171054,1619565046.4261835
1619565046.4262102,1619565046.4455304
1619565046.4455645,1619565046.4553335
1619565046.4553869,1619565046.4652638
1619565046.4652867,1619565046.4766843
1619565046.476712,1619565046.4956439
1619565046.4956677,1619565046.5061874
1619565046.5062244,1619565046.5230067
1619565046.5230274,1619565046.5451376
1619565046.545185,1619565046.554504
1619565046.554531,1619565046.5679388
1619565046.5679586,1619565046.575508
1619565046.5755525,1619565046.5883145
1619565046.5883377,1619565046.6151853
1619565046.6152086,1619565046.6329339
1619565046.6329644,1619565046.6428244
1619565046.6428468,1619565046.65285
1619565046.652879,1619565046.6697793
1619565046.6698167,1619565046.6911442
1619565046.6911745,1619565046.7015095
1619565046.701533,1619565046.732482
1619565046.7325037,1619565046.7533643
1619565046.753384,1619565046.774299
1619565046.7743337,1619565046.7844048
1619565046.7844267,1619565046.8006454
1619565046.8006737,1619565046.8225753
1619565046.822636,1619565046.8415895
1619565046.8416142,1619565046.8607705
1619565046.8608942,1619565046.8640459
1619565046.8640687,1619565046.8770423
1619565046.877079,1619565046.9033296
1619565046.9033897,1619565046.9255598
1619565046.925608,1619565046.9461527
1619565046.9462233,1619565046.9658635
1619565046.9658813,1619565046.9776087
1619565046.977631,1619565046.9859812
1619565046.9860046,1619565047.009308
