181
194
177
211
210
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
133
166
173
159
177
158
34
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
384
582
566
526
636
635
608
421
537
105
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
92
28
72
84
72
74
94
50
53
80
83
84
72
131
60
120
168
72
0
0
36
61
83
65
80
72
83
82
122
132
96
157
101
154
184
116
147
144
281
309
345
115
0
24
24
0
24
0
12
12
0
24
24
24
0
0
24
0
24
0
0
24
22
4
10
24
0
24
16
24
1
49
48
120
85
121
144
177
135
197
110
170
118
25
24
38
24
33
126
144
125
144
384
283
24
24
24
24
0
24
0
24
0
24
0
34
0
0
0
24
0
17
7
2
34
30
48
48
71
0
60
62
89
133
168
180
169
154
120
144
120
196
369
242
30
0
18
24
6
0
24
24
0
0
24
19
5
25
24
24
24
0
30
36
39
48
93
98
145
168
133
143
145
173
108
276
276
50
24
24
48
0
24
12
12
24
0
24
24
12
24
60
96
168
144
198
177
180
171
413
477
258
48
15
16
21
20
7
24
0
24
0
24
2
24
24
36
15
9
24
24
24
24
36
24
12
24
68
140
164
180
204
210
214
27
24
28
24
48
162
161
181
299
509
509
216
48
24
24
19
24
1
24
11
24
24
24
0
24
0
24
24
24
24
24
24
0
24
24
24
24
24
24
24
24
53
145
229
227
195
198
204
34
24
24
24
10
14
24
60
24
151
108
189
230
80
39
28
48
156
234
64
30
48
24
48
72
60
48
24
72
124
226
83
40
24
33
39
84
96
102
127
46
53
47
