98
31
4
4
3
8
4
12
6
5
9
3
6
4
6
6
8
5
15
13
18
13
6
3
14
10
19
4
3
16
15
13
6
9
10
11
10
4
3
3
4
4
3
3
3
3
5
5
3
3
4
3
4
3
6
3
3
3
3
3
3
3
4
3
15
10
8
6
9
3
9
7
11
16
3
4
10
10
9
13
5
3
9
5
8
11
12
3
9
10
6
6
12
9
11
9
11
12
3
4
11
5
7
8
12
3
5
16
9
5
13
3
13
3
14
6
9
17
3
3
13
6
8
14
4
3
12
8
9
3
13
3
3
3
13
8
6
15
3
3
63
10
10
7
8
12
3
3
13
3
8
6
15
4
10
5
9
5
8
8
3
3
18
7
5
15
3
15
12
3
17
22
6
12
3
17
3
3
3
15
8
9
12
4
4
15
11
8
13
3
10
5
12
3
14
3
14
8
10
13
4
3
12
8
8
3
15
9
9
13
4
11
22
7
9
10
3
2
4
19
11
3
10
3
3
30
13
4
11
9
8
3
15
3
3
11
11
6
6
10
5
7
9
8
3
5
11
2
3
12
3
12
5
12
3
12
7
4
5
8
10
3
3
12
8
11
3
12
4
9
7
5
6
4
12
4
3
11
7
8
16
3
3
15
12
3
9
11
15
4
6
8
10
5
3
12
10
7
7
12
3
10
7
9
2
15
3
3
13
6
7
3
14
3
4
11
5
12
3
13
3
9
6
10
5
14
3
3
3
11
6
12
9
4
3
9
4
9
5
10
9
3
12
7
6
8
11
3
3
12
3
11
9
3
15
11
17
6
18
11
5
12
5
9
4
12
14
8
10
4
12
5
14
3
11
4
12
7
10
2
16
3
4
14
12
4
15
4
9
3
6
9
7
9
5
12
5
12
3
13
4
3
16
5
7
3
14
4
13
7
8
3
13
3
4
10
7
7
6
16
4
12
8
7
7
11
5
10
5
9
8
13
3
3
14
3
9
6
10
5
10
7
3
11
4
12
3
8
12
3
6
6
13
4
13
3
9
3
5
12
4
10
6
8
8
2
16
12
3
5
10
5
14
3
11
7
6
8
10
7
13
6
15
9
12
10
7
6
9
4
18
5
9
3
6
3
18
10
5
6
9
3
12
3
14
5
13
3
17
13
5
11
8
13
17
3
9
6
16
10
8
3
9
7
9
4
12
5
4
11
12
3
3
10
7
8
12
10
3
6
3
5
15
4
11
6
7
3
8
3
18
10
2
9
12
4
5
9
8
5
5
6
15
4
8
11
7
4
4
13
3
7
5
6
3
6
14
3
3
3
9
5
3
6
6
11
4
5
8
8
7
5
7
10
3
3
10
4
9
2
7
11
3
3
10
2
6
8
7
3
10
12
7
10
2
3
18
5
5
5
8
9
3
6
8
12
3
10
3
5
3
10
3
11
3
7
10
3
8
13
3
2
2
3
12
10
3
14
5
3
3
8
7
6
7
6
12
3
10
2
6
8
3
14
3
3
9
4
6
10
4
4
12
3
10
3
7
9
22
6
8
8
4
6
2
5
11
7
5
3
8
5
7
8
6
10
4
9
7
3
8
5
6
12
15
9
6
2
17
9
7
6
6
7
11
3
4
8
3
6
9
7
13
3
11
7
7
9
16
9
8
2
8
5
12
4
3
17
5
9
5
12
3
12
7
7
6
10
5
3
14
10
8
9
18
14
9
4
5
6
6
12
11
9
6
2
12
4
3
3
15
4
4
7
12
6
7
3
7
3
5
11
9
11
6
5
14
4
11
4
9
3
4
14
3
3
11
5
9
7
9
3
3
2
7
4
11
4
7
7
3
3
3
9
3
5
10
19
14
4
4
3
4
2
6
13
4
8
6
3
5
6
15
2
3
4
8
9
3
10
12
3
2
11
3
6
6
3
2
14
3
3
3
12
11
5
15
4
3
13
5
7
17
5
9
9
7
5
12
6
2
9
2
7
6
5
3
11
4
3
11
3
7
2
8
14
4
3
9
7
3
3
10
4
12
9
7
8
11
2
13
13
8
3
8
11
8
4
4
5
9
3
12
3
8
3
8
5
6
5
16
6
3
4
5
5
6
8
10
4
11
3
7
9
13
3
8
3
3
4
6
4
16
6
8
7
3
11
3
2
12
3
6
7
2
2
11
3
3
2
8
2
11
3
10
10
3
2
8
5
8
4
10
3
11
10
6
6
4
6
11
4
4
9
2
8
5
6
11
11
4
7
2
5
13
11
3
6
7
3
